time,probe,cat,target,target_ip,reached,ping_rtt,baseline_rtt,spike_x,trace_max_rtt,max_hop_delta,delta_link,tromboned,exit
2026-07-02 21:15,ptcl.anchor (AS17557),Abroad,alfatah.com.pk,46.202.136.217,False,,128.2,,1.3,0.0,,False,
2026-07-02 21:16,fasttel (AS150683),Abroad,alfatah.com.pk,46.202.136.217,True,134.5,134.1,1.0,133.0,91.2,TWA(PK)->EQUINIX-AP(SG),True,EQUINIX-AP
2026-07-02 21:16,ptcl (AS17557),Abroad,alfatah.com.pk,46.202.136.217,False,,,,0.1,0.0,,False,
2026-07-02 21:16,cybernet (AS9541),Abroad,alfatah.com.pk,46.202.136.217,True,193.6,194.0,1.0,313.9,108.8,RFC1918()->HURRICANE - Hu(US),True,HURRICANE - Hurricane El
2026-07-02 21:16,cybernet (AS9541),Abroad,alfatah.com.pk,46.202.136.217,True,193.6,194.0,1.0,195.5,109.2,RFC1918()->HURRICANE - Hu(US),True,HURRICANE - Hurricane El
2026-07-02 21:16,cybernet (AS9541),Abroad,alfatah.com.pk,46.202.136.217,True,193.6,194.0,1.0,194.5,89.1,RFC1918()->HURRICANE - Hu(US),True,HURRICANE - Hurricane El
2026-07-02 21:19,nayatel (AS23674),Abroad,alfatah.com.pk,46.202.136.217,True,150.1,150.4,1.0,150.1,112.3,TWA(PK)->EQUINIX-AP(SG),True,EQUINIX-AP
2026-07-02 21:19,transworld (AS38193),Abroad,alfatah.com.pk,46.202.136.217,True,154.2,154.6,1.0,151.7,151.1,RFC1918()->AS-HOSTINGER -(UA),True,AS-HOSTINGER - Hostinger
2026-07-02 21:19,tes.transworld-retail (AS135407),Abroad,alfatah.com.pk,46.202.136.217,True,111.9,112.1,1.0,189.7,166.6,TWA(PK)->LINTASARTA-AS-(ID),True,LINTASARTA-AS-AP - PT Ap
2026-07-02 21:29,orbit (AS151983),Abroad,alfatah.com.pk,46.202.136.217,True,190.2,200.5,0.9,204.8,174.0,TWA(PK)->LINTASARTA-AS-(ID),True,LINTASARTA-AS-AP - PT Ap
2026-07-02 21:29,nayatel (AS23674),Abroad,alfatah.com.pk,46.202.136.217,True,149.9,150.4,1.0,150.6,112.0,?()->EQUINIX-AP(SG),True,EQUINIX-AP
2026-07-02 21:30,nova/tpcpl (AS136174),Abroad,alfatah.com.pk,46.202.136.217,False,,,,153.2,116.0,?()->EQUINIX-AP(SG),True,EQUINIX-AP
2026-07-02 21:30,ptcl.khi (AS17557),Abroad,alfatah.com.pk,46.202.136.217,True,146.4,146.3,1.0,146.7,89.3,RFC1918()->EQUINIX-AP(SG),True,EQUINIX-AP
2026-07-02 21:30,zcom.anchor (AS152605),Abroad,alfatah.com.pk,46.202.136.217,True,194.2,195.0,1.0,201.6,168.7,?()->LINTASARTA-AS-(ID),True,LINTASARTA-AS-AP - PT Ap
2026-07-02 21:30,ptcl.anchor (AS17557),Abroad,alfatah.com.pk,46.202.136.217,False,,128.2,,1.1,0.0,,False,
2026-07-02 21:31,fasttel (AS150683),Abroad,alfatah.com.pk,46.202.136.217,True,133.4,134.1,1.0,136.4,91.6,TWA(PK)->EQUINIX-AP(SG),True,EQUINIX-AP
2026-07-02 21:31,ptcl (AS17557),Abroad,alfatah.com.pk,46.202.136.217,False,,,,0.2,0.0,,False,
2026-07-02 21:31,cybernet (AS9541),Abroad,alfatah.com.pk,46.202.136.217,True,194.0,194.0,1.0,314.0,108.5,RFC1918()->HURRICANE - Hu(US),True,HURRICANE - Hurricane El
2026-07-02 21:31,cybernet (AS9541),Abroad,alfatah.com.pk,46.202.136.217,True,194.0,194.0,1.0,195.9,90.1,RFC1918()->HURRICANE - Hu(US),True,HURRICANE - Hurricane El
2026-07-02 21:31,cybernet (AS9541),Abroad,alfatah.com.pk,46.202.136.217,True,194.0,194.0,1.0,194.3,89.2,RFC1918()->HURRICANE - Hu(US),True,HURRICANE - Hurricane El
2026-07-02 21:33,tes.transworld-retail (AS135407),Abroad,alfatah.com.pk,46.202.136.217,True,112.2,112.1,1.0,189.5,166.2,TWA(PK)->LINTASARTA-AS-(ID),True,LINTASARTA-AS-AP - PT Ap
2026-07-02 21:34,nayatel (AS23674),Abroad,alfatah.com.pk,46.202.136.217,True,149.9,150.4,1.0,149.8,112.4,TWA(PK)->EQUINIX-AP(SG),True,EQUINIX-AP
2026-07-02 21:34,transworld (AS38193),Abroad,alfatah.com.pk,46.202.136.217,True,153.1,154.6,1.0,152.7,152.0,RFC1918()->AS-HOSTINGER -(UA),True,AS-HOSTINGER - Hostinger
2026-07-02 21:44,orbit (AS151983),Abroad,alfatah.com.pk,46.202.136.217,True,200.2,200.5,1.0,204.2,173.5,TWA(PK)->LINTASARTA-AS-(ID),True,LINTASARTA-AS-AP - PT Ap
2026-07-02 21:44,nayatel (AS23674),Abroad,alfatah.com.pk,46.202.136.217,True,149.8,150.4,1.0,150.4,111.9,?()->EQUINIX-AP(SG),True,EQUINIX-AP
2026-07-02 21:45,nova/tpcpl (AS136174),Abroad,alfatah.com.pk,46.202.136.217,False,,,,153.2,115.8,?()->EQUINIX-AP(SG),True,EQUINIX-AP
2026-07-02 21:45,ptcl.khi (AS17557),Abroad,alfatah.com.pk,46.202.136.217,True,149.0,146.3,1.0,146.1,91.3,RFC1918()->EQUINIX-AP(SG),True,EQUINIX-AP
2026-07-02 21:45,zcom.anchor (AS152605),Abroad,alfatah.com.pk,46.202.136.217,True,194.7,195.0,1.0,201.6,168.9,?()->LINTASARTA-AS-(ID),True,LINTASARTA-AS-AP - PT Ap
2026-07-02 21:45,ptcl.anchor (AS17557),Abroad,alfatah.com.pk,46.202.136.217,False,,128.2,,1.1,0.0,,False,
2026-07-02 21:46,fasttel (AS150683),Abroad,alfatah.com.pk,46.202.136.217,True,128.8,134.1,1.0,127.7,91.0,TWA(PK)->EQUINIX-AP(SG),True,EQUINIX-AP
2026-07-02 21:46,ptcl (AS17557),Abroad,alfatah.com.pk,46.202.136.217,False,,,,0.1,0.0,,False,
2026-07-02 21:46,cybernet (AS9541),Abroad,alfatah.com.pk,46.202.136.217,True,193.9,194.0,1.0,313.7,109.0,RFC1918()->HURRICANE - Hu(US),True,HURRICANE - Hurricane El
2026-07-02 21:46,cybernet (AS9541),Abroad,alfatah.com.pk,46.202.136.217,True,193.9,194.0,1.0,196.3,109.4,RFC1918()->HURRICANE - Hu(US),True,HURRICANE - Hurricane El
2026-07-02 21:46,cybernet (AS9541),Abroad,alfatah.com.pk,46.202.136.217,True,193.9,194.0,1.0,194.7,89.2,RFC1918()->HURRICANE - Hu(US),True,HURRICANE - Hurricane El
2026-07-02 21:49,nayatel (AS23674),Abroad,alfatah.com.pk,46.202.136.217,True,149.8,150.4,1.0,150.1,112.3,TWA(PK)->EQUINIX-AP(SG),True,EQUINIX-AP
2026-07-02 21:49,transworld (AS38193),Abroad,alfatah.com.pk,46.202.136.217,True,155.0,154.6,1.0,150.5,149.9,RFC1918()->AS-HOSTINGER -(UA),True,AS-HOSTINGER - Hostinger
2026-07-02 21:49,tes.transworld-retail (AS135407),Abroad,alfatah.com.pk,46.202.136.217,True,112.3,112.1,1.0,189.8,166.7,TWA(PK)->LINTASARTA-AS-(ID),True,LINTASARTA-AS-AP - PT Ap
2026-07-02 21:59,orbit (AS151983),Abroad,alfatah.com.pk,46.202.136.217,True,200.6,200.5,1.0,203.8,174.0,TWA(PK)->LINTASARTA-AS-(ID),True,LINTASARTA-AS-AP - PT Ap
2026-07-02 21:59,nayatel (AS23674),Abroad,alfatah.com.pk,46.202.136.217,True,150.1,150.4,1.0,150.2,112.1,?()->EQUINIX-AP(SG),True,EQUINIX-AP
2026-07-02 21:59,zcom.anchor (AS152605),Abroad,alfatah.com.pk,46.202.136.217,True,194.4,195.0,1.0,201.6,167.8,?()->LINTASARTA-AS-(ID),True,LINTASARTA-AS-AP - PT Ap
2026-07-02 22:00,nova/tpcpl (AS136174),Abroad,alfatah.com.pk,46.202.136.217,False,,,,153.2,115.8,?()->EQUINIX-AP(SG),True,EQUINIX-AP
2026-07-02 22:00,ptcl.khi (AS17557),Abroad,alfatah.com.pk,46.202.136.217,True,146.7,146.3,1.0,146.8,89.1,RFC1918()->EQUINIX-AP(SG),True,EQUINIX-AP
2026-07-02 22:00,ptcl.anchor (AS17557),Abroad,alfatah.com.pk,46.202.136.217,False,,128.2,,1.3,0.0,,False,
2026-07-02 22:01,fasttel (AS150683),Abroad,alfatah.com.pk,46.202.136.217,True,,134.1,,133.1,90.9,TWA(PK)->EQUINIX-AP(SG),True,EQUINIX-AP
2026-07-02 22:01,ptcl (AS17557),Abroad,alfatah.com.pk,46.202.136.217,False,,,,0.1,0.0,,False,
2026-07-02 22:01,cybernet (AS9541),Abroad,alfatah.com.pk,46.202.136.217,True,193.8,194.0,1.0,313.4,108.9,RFC1918()->HURRICANE - Hu(US),True,HURRICANE - Hurricane El
2026-07-02 22:01,cybernet (AS9541),Abroad,alfatah.com.pk,46.202.136.217,True,193.8,194.0,1.0,196.2,90.3,RFC1918()->HURRICANE - Hu(US),True,HURRICANE - Hurricane El
2026-07-02 22:01,cybernet (AS9541),Abroad,alfatah.com.pk,46.202.136.217,True,193.8,194.0,1.0,194.6,89.5,RFC1918()->HURRICANE - Hu(US),True,HURRICANE - Hurricane El
2026-07-02 22:03,tes.transworld-retail (AS135407),Abroad,alfatah.com.pk,46.202.136.217,True,111.8,112.1,1.0,189.4,166.2,TWA(PK)->LINTASARTA-AS-(ID),True,LINTASARTA-AS-AP - PT Ap
2026-07-02 22:04,nayatel (AS23674),Abroad,alfatah.com.pk,46.202.136.217,True,150.1,150.4,1.0,149.3,112.4,TWA(PK)->EQUINIX-AP(SG),True,EQUINIX-AP
2026-07-02 22:04,transworld (AS38193),Abroad,alfatah.com.pk,46.202.136.217,True,153.0,154.6,1.0,152.5,151.9,RFC1918()->AS-HOSTINGER -(UA),True,AS-HOSTINGER - Hostinger
2026-07-02 22:14,orbit (AS151983),Abroad,alfatah.com.pk,46.202.136.217,True,202.0,200.5,1.0,204.2,174.1,TWA(PK)->LINTASARTA-AS-(ID),True,LINTASARTA-AS-AP - PT Ap
2026-07-02 22:14,nayatel (AS23674),Abroad,alfatah.com.pk,46.202.136.217,True,150.5,150.4,1.0,150.0,111.9,?()->EQUINIX-AP(SG),True,EQUINIX-AP
2026-07-02 22:15,nova/tpcpl (AS136174),Abroad,alfatah.com.pk,46.202.136.217,False,,,,153.2,116.1,?()->EQUINIX-AP(SG),True,EQUINIX-AP
2026-07-02 22:15,ptcl.khi (AS17557),Abroad,alfatah.com.pk,46.202.136.217,True,146.1,146.3,1.0,146.4,89.3,RFC1918()->EQUINIX-AP(SG),True,EQUINIX-AP
2026-07-02 22:15,zcom.anchor (AS152605),Abroad,alfatah.com.pk,46.202.136.217,True,194.3,195.0,1.0,201.5,168.1,?()->LINTASARTA-AS-(ID),True,LINTASARTA-AS-AP - PT Ap
2026-07-02 22:15,ptcl.anchor (AS17557),Abroad,alfatah.com.pk,46.202.136.217,False,,128.2,,1.4,0.0,,False,
2026-07-02 22:16,fasttel (AS150683),Abroad,alfatah.com.pk,46.202.136.217,True,134.8,134.1,1.0,132.5,90.5,TWA(PK)->EQUINIX-AP(SG),True,EQUINIX-AP
2026-07-02 22:16,ptcl (AS17557),Abroad,alfatah.com.pk,46.202.136.217,False,,,,0.1,0.0,,False,
2026-07-02 22:16,cybernet (AS9541),Abroad,alfatah.com.pk,46.202.136.217,True,193.8,194.0,1.0,313.7,108.6,RFC1918()->HURRICANE - Hu(US),True,HURRICANE - Hurricane El
2026-07-02 22:16,cybernet (AS9541),Abroad,alfatah.com.pk,46.202.136.217,True,193.8,194.0,1.0,196.4,89.9,RFC1918()->HURRICANE - Hu(US),True,HURRICANE - Hurricane El
2026-07-02 22:16,cybernet (AS9541),Abroad,alfatah.com.pk,46.202.136.217,True,193.8,194.0,1.0,194.4,89.7,RFC1918()->HURRICANE - Hu(US),True,HURRICANE - Hurricane El
2026-07-02 22:19,nayatel (AS23674),Abroad,alfatah.com.pk,46.202.136.217,True,150.5,150.4,1.0,150.1,112.4,TWA(PK)->EQUINIX-AP(SG),True,EQUINIX-AP
2026-07-02 22:19,transworld (AS38193),Abroad,alfatah.com.pk,46.202.136.217,True,152.2,154.6,1.0,151.3,150.7,RFC1918()->AS-HOSTINGER -(UA),True,AS-HOSTINGER - Hostinger
2026-07-02 22:19,tes.transworld-retail (AS135407),Abroad,alfatah.com.pk,46.202.136.217,True,112.1,112.1,1.0,189.7,166.5,TWA(PK)->LINTASARTA-AS-(ID),True,LINTASARTA-AS-AP - PT Ap
2026-07-02 22:29,orbit (AS151983),Abroad,alfatah.com.pk,46.202.136.217,True,189.7,200.5,0.9,203.8,173.9,TWA(PK)->LINTASARTA-AS-(ID),True,LINTASARTA-AS-AP - PT Ap
2026-07-02 22:29,nayatel (AS23674),Abroad,alfatah.com.pk,46.202.136.217,True,150.1,150.4,1.0,149.5,111.9,?()->EQUINIX-AP(SG),True,EQUINIX-AP
2026-07-02 22:29,zcom.anchor (AS152605),Abroad,alfatah.com.pk,46.202.136.217,True,193.9,195.0,1.0,202.0,168.7,?()->LINTASARTA-AS-(ID),True,LINTASARTA-AS-AP - PT Ap
2026-07-02 22:30,nova/tpcpl (AS136174),Abroad,alfatah.com.pk,46.202.136.217,False,,,,153.6,116.0,?()->EQUINIX-AP(SG),True,EQUINIX-AP
2026-07-02 22:30,ptcl.khi (AS17557),Abroad,alfatah.com.pk,46.202.136.217,True,146.5,146.3,1.0,146.4,89.5,RFC1918()->EQUINIX-AP(SG),True,EQUINIX-AP
2026-07-02 22:30,ptcl.anchor (AS17557),Abroad,alfatah.com.pk,46.202.136.217,False,,128.2,,1.4,0.0,,False,
2026-07-02 22:31,fasttel (AS150683),Abroad,alfatah.com.pk,46.202.136.217,True,127.9,134.1,1.0,133.2,91.2,TWA(PK)->EQUINIX-AP(SG),True,EQUINIX-AP
2026-07-02 22:31,ptcl (AS17557),Abroad,alfatah.com.pk,46.202.136.217,False,,,,0.1,0.0,,False,
2026-07-02 22:31,cybernet (AS9541),Abroad,alfatah.com.pk,46.202.136.217,True,194.1,194.0,1.0,313.6,109.2,RFC1918()->HURRICANE - Hu(US),True,HURRICANE - Hurricane El
2026-07-02 22:31,cybernet (AS9541),Abroad,alfatah.com.pk,46.202.136.217,True,194.1,194.0,1.0,196.2,90.6,RFC1918()->HURRICANE - Hu(US),True,HURRICANE - Hurricane El
2026-07-02 22:31,cybernet (AS9541),Abroad,alfatah.com.pk,46.202.136.217,True,194.1,194.0,1.0,194.5,90.1,RFC1918()->HURRICANE - Hu(US),True,HURRICANE - Hurricane El
2026-07-02 22:34,nayatel (AS23674),Abroad,alfatah.com.pk,46.202.136.217,True,150.1,150.4,1.0,150.3,112.6,TWA(PK)->EQUINIX-AP(SG),True,EQUINIX-AP
2026-07-02 22:34,transworld (AS38193),Abroad,alfatah.com.pk,46.202.136.217,True,152.0,154.6,1.0,152.5,152.1,RFC1918()->AS-HOSTINGER -(UA),True,AS-HOSTINGER - Hostinger
2026-07-02 22:34,tes.transworld-retail (AS135407),Abroad,alfatah.com.pk,46.202.136.217,True,111.8,112.1,1.0,189.5,166.2,TWA(PK)->LINTASARTA-AS-(ID),True,LINTASARTA-AS-AP - PT Ap
2026-07-02 22:44,orbit (AS151983),Abroad,alfatah.com.pk,46.202.136.217,True,200.5,200.5,1.0,204.2,173.9,TWA(PK)->LINTASARTA-AS-(ID),True,LINTASARTA-AS-AP - PT Ap
2026-07-02 22:44,nayatel (AS23674),Abroad,alfatah.com.pk,46.202.136.217,True,150.1,150.4,1.0,149.4,112.0,?()->EQUINIX-AP(SG),True,EQUINIX-AP
2026-07-02 22:45,nova/tpcpl (AS136174),Abroad,alfatah.com.pk,46.202.136.217,False,,,,153.3,114.8,?()->EQUINIX-AP(SG),True,EQUINIX-AP
2026-07-02 22:45,ptcl.khi (AS17557),Abroad,alfatah.com.pk,46.202.136.217,True,146.2,146.3,1.0,160.4,93.7,RFC1918()->EQUINIX-AP(SG),True,EQUINIX-AP
2026-07-02 22:45,zcom.anchor (AS152605),Abroad,alfatah.com.pk,46.202.136.217,True,196.1,195.0,1.0,201.6,168.7,?()->LINTASARTA-AS-(ID),True,LINTASARTA-AS-AP - PT Ap
2026-07-02 22:45,ptcl.anchor (AS17557),Abroad,alfatah.com.pk,46.202.136.217,False,,128.2,,1.3,0.0,,False,
2026-07-02 22:46,fasttel (AS150683),Abroad,alfatah.com.pk,46.202.136.217,True,132.5,134.1,1.0,132.5,90.4,TWA(PK)->EQUINIX-AP(SG),True,EQUINIX-AP
2026-07-02 22:46,ptcl (AS17557),Abroad,alfatah.com.pk,46.202.136.217,False,,,,0.0,0.0,,False,
2026-07-02 22:46,cybernet (AS9541),Abroad,alfatah.com.pk,46.202.136.217,True,193.7,194.0,1.0,313.9,108.8,RFC1918()->HURRICANE - Hu(US),True,HURRICANE - Hurricane El
2026-07-02 22:46,cybernet (AS9541),Abroad,alfatah.com.pk,46.202.136.217,True,193.7,194.0,1.0,195.9,90.7,RFC1918()->HURRICANE - Hu(US),True,HURRICANE - Hurricane El
2026-07-02 22:46,cybernet (AS9541),Abroad,alfatah.com.pk,46.202.136.217,True,193.7,194.0,1.0,194.1,88.7,RFC1918()->HURRICANE - Hu(US),True,HURRICANE - Hurricane El
2026-07-02 22:49,nayatel (AS23674),Abroad,alfatah.com.pk,46.202.136.217,True,150.1,150.4,1.0,149.3,112.3,TWA(PK)->EQUINIX-AP(SG),True,EQUINIX-AP
2026-07-02 22:49,transworld (AS38193),Abroad,alfatah.com.pk,46.202.136.217,True,152.7,154.6,1.0,152.5,151.8,RFC1918()->AS-HOSTINGER -(UA),True,AS-HOSTINGER - Hostinger
2026-07-02 22:49,tes.transworld-retail (AS135407),Abroad,alfatah.com.pk,46.202.136.217,True,112.8,112.1,1.0,189.4,166.2,TWA(PK)->LINTASARTA-AS-(ID),True,LINTASARTA-AS-AP - PT Ap
2026-07-02 22:59,orbit (AS151983),Abroad,alfatah.com.pk,46.202.136.217,True,200.3,200.5,1.0,204.4,173.9,TWA(PK)->LINTASARTA-AS-(ID),True,LINTASARTA-AS-AP - PT Ap
2026-07-02 22:59,nayatel (AS23674),Abroad,alfatah.com.pk,46.202.136.217,True,150.4,150.4,1.0,150.3,112.2,?()->EQUINIX-AP(SG),True,EQUINIX-AP
2026-07-02 23:00,nova/tpcpl (AS136174),Abroad,alfatah.com.pk,46.202.136.217,False,,,,153.0,116.0,?()->EQUINIX-AP(SG),True,EQUINIX-AP
2026-07-02 23:00,ptcl.khi (AS17557),Abroad,alfatah.com.pk,46.202.136.217,True,146.8,146.3,1.0,145.9,89.3,RFC1918()->EQUINIX-AP(SG),True,EQUINIX-AP
2026-07-02 23:00,zcom.anchor (AS152605),Abroad,alfatah.com.pk,46.202.136.217,True,194.6,195.0,1.0,201.8,168.8,?()->LINTASARTA-AS-(ID),True,LINTASARTA-AS-AP - PT Ap
2026-07-02 23:00,ptcl.anchor (AS17557),Abroad,alfatah.com.pk,46.202.136.217,False,,128.2,,1.4,0.0,,False,
2026-07-02 23:01,fasttel (AS150683),Abroad,alfatah.com.pk,46.202.136.217,True,128.3,134.1,1.0,132.1,72.8,TWA(PK)->EQUINIX-AP(SG),True,EQUINIX-AP
2026-07-02 23:01,ptcl (AS17557),Abroad,alfatah.com.pk,46.202.136.217,False,,,,0.1,0.0,,False,
2026-07-02 23:01,cybernet (AS9541),Abroad,alfatah.com.pk,46.202.136.217,True,193.7,194.0,1.0,313.8,108.8,RFC1918()->HURRICANE - Hu(US),True,HURRICANE - Hurricane El
2026-07-02 23:01,cybernet (AS9541),Abroad,alfatah.com.pk,46.202.136.217,True,193.7,194.0,1.0,195.5,90.0,RFC1918()->HURRICANE - Hu(US),True,HURRICANE - Hurricane El
2026-07-02 23:01,cybernet (AS9541),Abroad,alfatah.com.pk,46.202.136.217,True,193.7,194.0,1.0,194.6,89.6,RFC1918()->HURRICANE - Hu(US),True,HURRICANE - Hurricane El
2026-07-02 23:03,transworld (AS38193),Abroad,alfatah.com.pk,46.202.136.217,True,152.8,154.6,1.0,152.2,151.5,RFC1918()->AS-HOSTINGER -(UA),True,AS-HOSTINGER - Hostinger
2026-07-02 23:04,nayatel (AS23674),Abroad,alfatah.com.pk,46.202.136.217,True,150.4,150.4,1.0,149.3,112.4,TWA(PK)->EQUINIX-AP(SG),True,EQUINIX-AP
2026-07-02 23:04,tes.transworld-retail (AS135407),Abroad,alfatah.com.pk,46.202.136.217,True,111.6,112.1,1.0,189.5,166.7,TWA(PK)->LINTASARTA-AS-(ID),True,LINTASARTA-AS-AP - PT Ap
2026-07-02 23:14,orbit (AS151983),Abroad,alfatah.com.pk,46.202.136.217,True,190.5,200.5,1.0,204.8,174.5,TWA(PK)->LINTASARTA-AS-(ID),True,LINTASARTA-AS-AP - PT Ap
2026-07-02 23:14,nayatel (AS23674),Abroad,alfatah.com.pk,46.202.136.217,True,150.7,150.4,1.0,150.4,112.0,?()->EQUINIX-AP(SG),True,EQUINIX-AP
2026-07-02 23:15,nova/tpcpl (AS136174),Abroad,alfatah.com.pk,46.202.136.217,False,,,,152.9,115.8,?()->EQUINIX-AP(SG),True,EQUINIX-AP
2026-07-02 23:15,ptcl.khi (AS17557),Abroad,alfatah.com.pk,46.202.136.217,True,146.6,146.3,1.0,146.5,89.2,RFC1918()->EQUINIX-AP(SG),True,EQUINIX-AP
2026-07-02 23:15,zcom.anchor (AS152605),Abroad,alfatah.com.pk,46.202.136.217,True,195.2,195.0,1.0,201.5,168.7,?()->LINTASARTA-AS-(ID),True,LINTASARTA-AS-AP - PT Ap
2026-07-02 23:15,ptcl.anchor (AS17557),Abroad,alfatah.com.pk,46.202.136.217,False,,128.2,,0.8,0.0,,False,
2026-07-02 23:16,fasttel (AS150683),Abroad,alfatah.com.pk,46.202.136.217,True,133.0,134.1,1.0,132.9,90.3,TWA(PK)->EQUINIX-AP(SG),True,EQUINIX-AP
2026-07-02 23:16,ptcl (AS17557),Abroad,alfatah.com.pk,46.202.136.217,False,,,,0.1,0.0,,False,
2026-07-02 23:16,cybernet (AS9541),Abroad,alfatah.com.pk,46.202.136.217,True,194.9,194.0,1.0,313.4,108.9,RFC1918()->HURRICANE - Hu(US),True,HURRICANE - Hurricane El
2026-07-02 23:16,cybernet (AS9541),Abroad,alfatah.com.pk,46.202.136.217,True,194.9,194.0,1.0,196.6,109.1,RFC1918()->HURRICANE - Hu(US),True,HURRICANE - Hurricane El
2026-07-02 23:16,cybernet (AS9541),Abroad,alfatah.com.pk,46.202.136.217,True,194.9,194.0,1.0,194.6,89.5,RFC1918()->HURRICANE - Hu(US),True,HURRICANE - Hurricane El
2026-07-02 23:18,tes.transworld-retail (AS135407),Abroad,alfatah.com.pk,46.202.136.217,True,111.3,112.1,1.0,189.2,166.4,TWA(PK)->LINTASARTA-AS-(ID),True,LINTASARTA-AS-AP - PT Ap
2026-07-02 23:19,nayatel (AS23674),Abroad,alfatah.com.pk,46.202.136.217,True,150.7,150.4,1.0,150.0,112.3,TWA(PK)->EQUINIX-AP(SG),True,EQUINIX-AP
2026-07-02 23:19,transworld (AS38193),Abroad,alfatah.com.pk,46.202.136.217,True,152.7,154.6,1.0,151.6,151.0,RFC1918()->AS-HOSTINGER -(UA),True,AS-HOSTINGER - Hostinger
2026-07-02 23:29,orbit (AS151983),Abroad,alfatah.com.pk,46.202.136.217,True,189.5,200.5,0.9,210.3,178.0,TWA(PK)->LINTASARTA-AS-(ID),True,LINTASARTA-AS-AP - PT Ap
2026-07-02 23:29,nayatel (AS23674),Abroad,alfatah.com.pk,46.202.136.217,True,156.1,150.4,1.0,155.7,114.6,?()->EQUINIX-AP(SG),True,EQUINIX-AP
2026-07-02 23:29,zcom.anchor (AS152605),Abroad,alfatah.com.pk,46.202.136.217,True,195.1,195.0,1.0,202.8,169.8,?()->LINTASARTA-AS-(ID),True,LINTASARTA-AS-AP - PT Ap
2026-07-02 23:30,nova/tpcpl (AS136174),Abroad,alfatah.com.pk,46.202.136.217,False,,,,153.4,111.6,?()->EQUINIX-AP(SG),True,EQUINIX-AP
2026-07-02 23:30,ptcl.khi (AS17557),Abroad,alfatah.com.pk,46.202.136.217,True,146.5,146.3,1.0,146.0,89.4,RFC1918()->EQUINIX-AP(SG),True,EQUINIX-AP
2026-07-02 23:30,ptcl.anchor (AS17557),Abroad,alfatah.com.pk,46.202.136.217,False,,128.2,,1.0,0.0,,False,
2026-07-02 23:31,fasttel (AS150683),Abroad,alfatah.com.pk,46.202.136.217,True,131.0,134.1,1.0,135.2,89.0,TWA(PK)->EQUINIX-AP(SG),True,EQUINIX-AP
2026-07-02 23:31,ptcl (AS17557),Abroad,alfatah.com.pk,46.202.136.217,False,,,,0.1,0.0,,False,
2026-07-02 23:31,cybernet (AS9541),Abroad,alfatah.com.pk,46.202.136.217,True,193.7,194.0,1.0,465.2,233.4,HURRICANE - Hu(US)->HURRICANE - Hu(HK),True,HURRICANE - Hurricane El
2026-07-02 23:31,cybernet (AS9541),Abroad,alfatah.com.pk,46.202.136.217,True,193.7,194.0,1.0,195.6,109.5,RFC1918()->HURRICANE - Hu(US),True,HURRICANE - Hurricane El
2026-07-02 23:31,cybernet (AS9541),Abroad,alfatah.com.pk,46.202.136.217,True,193.7,194.0,1.0,194.5,89.6,RFC1918()->HURRICANE - Hu(US),True,HURRICANE - Hurricane El
2026-07-02 23:34,nayatel (AS23674),Abroad,alfatah.com.pk,46.202.136.217,True,156.1,150.4,1.0,154.9,112.2,TWA(PK)->EQUINIX-AP(SG),True,EQUINIX-AP
2026-07-02 23:34,transworld (AS38193),Abroad,alfatah.com.pk,46.202.136.217,True,156.4,154.6,1.0,154.5,153.8,RFC1918()->AS-HOSTINGER -(UA),True,AS-HOSTINGER - Hostinger
2026-07-02 23:34,tes.transworld-retail (AS135407),Abroad,alfatah.com.pk,46.202.136.217,True,117.7,112.1,1.0,195.0,166.4,TWA(PK)->LINTASARTA-AS-(ID),True,LINTASARTA-AS-AP - PT Ap
2026-07-02 23:44,orbit (AS151983),Abroad,alfatah.com.pk,46.202.136.217,True,196.8,200.5,1.0,209.8,177.1,TWA(PK)->LINTASARTA-AS-(ID),True,LINTASARTA-AS-AP - PT Ap
2026-07-02 23:44,nayatel (AS23674),Abroad,alfatah.com.pk,46.202.136.217,True,156.3,150.4,1.0,155.5,114.9,?()->EQUINIX-AP(SG),True,EQUINIX-AP
2026-07-02 23:44,zcom.anchor (AS152605),Abroad,alfatah.com.pk,46.202.136.217,True,194.3,195.0,1.0,203.0,170.1,?()->LINTASARTA-AS-(ID),True,LINTASARTA-AS-AP - PT Ap
2026-07-02 23:45,nova/tpcpl (AS136174),Abroad,alfatah.com.pk,46.202.136.217,False,,,,153.3,116.1,?()->EQUINIX-AP(SG),True,EQUINIX-AP
2026-07-02 23:45,ptcl.khi (AS17557),Abroad,alfatah.com.pk,46.202.136.217,True,151.7,146.3,1.0,146.0,90.0,RFC1918()->EQUINIX-AP(SG),True,EQUINIX-AP
2026-07-02 23:45,ptcl.anchor (AS17557),Abroad,alfatah.com.pk,46.202.136.217,False,,128.2,,0.8,0.0,,False,
2026-07-02 23:46,fasttel (AS150683),Abroad,alfatah.com.pk,46.202.136.217,True,136.8,134.1,1.0,135.2,88.7,TWA(PK)->EQUINIX-AP(SG),True,EQUINIX-AP
2026-07-02 23:46,ptcl (AS17557),Abroad,alfatah.com.pk,46.202.136.217,False,,,,0.1,0.0,,False,
2026-07-02 23:46,cybernet (AS9541),Abroad,alfatah.com.pk,46.202.136.217,True,193.8,194.0,1.0,494.8,240.5,HURRICANE - Hu(US)->HURRICANE - Hu(HK),True,HURRICANE - Hurricane El
