msm_id,target,probe_id,endtime,trombone_20,trombone_40,exit_cc_20,exit_cc_40,probe,probe_str,probe_isp,probe_label
189032890,enc.com.pk,64078,1783908136,False,False,,,64078,tes.64078,TES,TES (Rawalpindi)
189032890,enc.com.pk,64535,1783908262,False,False,,,64535,orbit.64535,Orbit,Orbit (Faisalabad)
189032890,enc.com.pk,64722,1783908243,False,False,,,64722,tes.64722,TES,TES (Karachi)
189032890,enc.com.pk,65892,1783908249,False,False,,,65892,nayatel.65892,Nayatel,Nayatel (Islamabad)
189032890,enc.com.pk,7613,1783908270,False,False,,,7613,zcom.7613,Zcom,Zcom (Lahore)
189032890,enc.com.pk,1014872,1783911765,False,False,,,1014872,fasttel.1014872,Fasttel,Fasttel (Islamabad)
189032890,enc.com.pk,1015679,1783911787,False,False,,,1015679,nova.1015679,Nova,Nova (Lahore)
189032890,enc.com.pk,1016036,1783911795,False,False,,,1016036,cybernet.1016036,Cybernet,Cybernet (Haripur)
189032890,enc.com.pk,1016126,1783911782,False,False,,,1016126,ptcl.1016126,PTCL,PTCL (Karachi)
189032890,enc.com.pk,1016143,1783911767,False,False,,,1016143,cybernet.1016143,Cybernet,Cybernet (Karachi)
189032890,enc.com.pk,60223,1783911741,False,False,,,60223,nayatel.60223,Nayatel,Nayatel (Islamabad)
189032890,enc.com.pk,62224,1783911696,False,False,,,62224,transworld.62224,Transworld,Transworld (Lahore)
189032890,enc.com.pk,64078,1783911739,False,False,,,64078,tes.64078,TES,TES (Rawalpindi)
189032890,enc.com.pk,64535,1783911855,False,False,,,64535,orbit.64535,Orbit,Orbit (Faisalabad)
189032890,enc.com.pk,64722,1783911845,False,False,,,64722,tes.64722,TES,TES (Karachi)
189032890,enc.com.pk,65892,1783911836,False,False,,,65892,nayatel.65892,Nayatel,Nayatel (Islamabad)
189032890,enc.com.pk,7613,1783911870,False,False,,,7613,zcom.7613,Zcom,Zcom (Lahore)
189032890,enc.com.pk,1014872,1783915355,False,False,,,1014872,fasttel.1014872,Fasttel,Fasttel (Islamabad)
189032890,enc.com.pk,1015679,1783915383,False,False,,,1015679,nova.1015679,Nova,Nova (Lahore)
189032890,enc.com.pk,1016036,1783915381,False,False,,,1016036,cybernet.1016036,Cybernet,Cybernet (Haripur)
189032890,enc.com.pk,1016126,1783915391,False,False,,,1016126,ptcl.1016126,PTCL,PTCL (Karachi)
189032890,enc.com.pk,1016143,1783915360,False,False,,,1016143,cybernet.1016143,Cybernet,Cybernet (Karachi)
189032890,enc.com.pk,60223,1783915348,False,False,,,60223,nayatel.60223,Nayatel,Nayatel (Islamabad)
189032890,enc.com.pk,62224,1783915291,False,False,,,62224,transworld.62224,Transworld,Transworld (Lahore)
189032890,enc.com.pk,64078,1783915352,False,False,,,64078,tes.64078,TES,TES (Rawalpindi)
189032890,enc.com.pk,64535,1783915444,False,False,,,64535,orbit.64535,Orbit,Orbit (Faisalabad)
189032890,enc.com.pk,64722,1783915440,False,False,,,64722,tes.64722,TES,TES (Karachi)
189032890,enc.com.pk,65892,1783915443,False,False,,,65892,nayatel.65892,Nayatel,Nayatel (Islamabad)
189032890,enc.com.pk,7613,1783915480,False,False,,,7613,zcom.7613,Zcom,Zcom (Lahore)
189032890,enc.com.pk,1014872,1783918953,False,False,,,1014872,fasttel.1014872,Fasttel,Fasttel (Islamabad)
189032890,enc.com.pk,1015679,1783918977,False,False,,,1015679,nova.1015679,Nova,Nova (Lahore)
189032890,enc.com.pk,1016036,1783918991,False,False,,,1016036,cybernet.1016036,Cybernet,Cybernet (Haripur)
189032890,enc.com.pk,1016126,1783918984,False,False,,,1016126,ptcl.1016126,PTCL,PTCL (Karachi)
189032890,enc.com.pk,1016143,1783918956,False,False,,,1016143,cybernet.1016143,Cybernet,Cybernet (Karachi)
189032890,enc.com.pk,60223,1783918947,False,False,,,60223,nayatel.60223,Nayatel,Nayatel (Islamabad)
189032890,enc.com.pk,62224,1783918941,False,False,,,62224,transworld.62224,Transworld,Transworld (Lahore)
189032890,enc.com.pk,64078,1783918955,False,False,,,64078,tes.64078,TES,TES (Rawalpindi)
189032890,enc.com.pk,64535,1783919048,False,False,,,64535,orbit.64535,Orbit,Orbit (Faisalabad)
189032890,enc.com.pk,64722,1783919050,False,False,,,64722,tes.64722,TES,TES (Karachi)
189032890,enc.com.pk,65892,1783919044,False,False,,,65892,nayatel.65892,Nayatel,Nayatel (Islamabad)
189032890,enc.com.pk,7613,1783919079,False,False,,,7613,zcom.7613,Zcom,Zcom (Lahore)
189032890,enc.com.pk,1014872,1783922565,False,False,,,1014872,fasttel.1014872,Fasttel,Fasttel (Islamabad)
189032890,enc.com.pk,1015679,1783922583,False,False,,,1015679,nova.1015679,Nova,Nova (Lahore)
189032890,enc.com.pk,1016036,1783922594,False,False,,,1016036,cybernet.1016036,Cybernet,Cybernet (Haripur)
189032890,enc.com.pk,1016126,1783922583,False,False,,,1016126,ptcl.1016126,PTCL,PTCL (Karachi)
189032890,enc.com.pk,1016143,1783922553,False,False,,,1016143,cybernet.1016143,Cybernet,Cybernet (Karachi)
189032890,enc.com.pk,60223,1783922546,False,False,,,60223,nayatel.60223,Nayatel,Nayatel (Islamabad)
189032890,enc.com.pk,62224,1783922488,False,False,,,62224,transworld.62224,Transworld,Transworld (Lahore)
189032890,enc.com.pk,64078,1783922556,False,False,,,64078,tes.64078,TES,TES (Rawalpindi)
189032890,enc.com.pk,64535,1783922655,False,False,,,64535,orbit.64535,Orbit,Orbit (Faisalabad)
189032890,enc.com.pk,64722,1783922638,False,False,,,64722,tes.64722,TES,TES (Karachi)
189032890,enc.com.pk,65892,1783922645,False,False,,,65892,nayatel.65892,Nayatel,Nayatel (Islamabad)
189032890,enc.com.pk,7613,1783922675,False,False,,,7613,zcom.7613,Zcom,Zcom (Lahore)
189032890,enc.com.pk,1014872,1783926165,False,False,,,1014872,fasttel.1014872,Fasttel,Fasttel (Islamabad)
189032890,enc.com.pk,1015679,1783926198,False,False,,,1015679,nova.1015679,Nova,Nova (Lahore)
189032890,enc.com.pk,1016036,1783926173,False,False,,,1016036,cybernet.1016036,Cybernet,Cybernet (Haripur)
189032890,enc.com.pk,1016126,1783926180,False,False,,,1016126,ptcl.1016126,PTCL,PTCL (Karachi)
189032890,enc.com.pk,1016143,1783926159,False,False,,,1016143,cybernet.1016143,Cybernet,Cybernet (Karachi)
189032890,enc.com.pk,60223,1783926149,False,False,,,60223,nayatel.60223,Nayatel,Nayatel (Islamabad)
189032890,enc.com.pk,62224,1783926145,False,False,,,62224,transworld.62224,Transworld,Transworld (Lahore)
189032890,enc.com.pk,64078,1783926138,False,False,,,64078,tes.64078,TES,TES (Rawalpindi)
189032890,enc.com.pk,64535,1783926249,False,False,,,64535,orbit.64535,Orbit,Orbit (Faisalabad)
189032890,enc.com.pk,64722,1783926234,False,False,,,64722,tes.64722,TES,TES (Karachi)
189032890,enc.com.pk,65892,1783926233,False,False,,,65892,nayatel.65892,Nayatel,Nayatel (Islamabad)
189032890,enc.com.pk,7613,1783926280,False,False,,,7613,zcom.7613,Zcom,Zcom (Lahore)
189032890,enc.com.pk,1014872,1783929756,False,False,,,1014872,fasttel.1014872,Fasttel,Fasttel (Islamabad)
189032890,enc.com.pk,1015679,1783929784,False,False,,,1015679,nova.1015679,Nova,Nova (Lahore)
189032890,enc.com.pk,1016036,1783929782,False,False,,,1016036,cybernet.1016036,Cybernet,Cybernet (Haripur)
189032890,enc.com.pk,1016126,1783929779,False,False,,,1016126,ptcl.1016126,PTCL,PTCL (Karachi)
189032890,enc.com.pk,1016143,1783929769,False,False,,,1016143,cybernet.1016143,Cybernet,Cybernet (Karachi)
189032890,enc.com.pk,60223,1783929745,False,False,,,60223,nayatel.60223,Nayatel,Nayatel (Islamabad)
189032890,enc.com.pk,62224,1783929687,False,False,,,62224,transworld.62224,Transworld,Transworld (Lahore)
189032890,enc.com.pk,64078,1783929742,False,False,,,64078,tes.64078,TES,TES (Rawalpindi)
189032890,enc.com.pk,64535,1783929844,False,False,,,64535,orbit.64535,Orbit,Orbit (Faisalabad)
189032890,enc.com.pk,64722,1783929833,False,False,,,64722,tes.64722,TES,TES (Karachi)
189032890,enc.com.pk,65892,1783929832,False,False,,,65892,nayatel.65892,Nayatel,Nayatel (Islamabad)
189032890,enc.com.pk,7613,1783929870,False,False,,,7613,zcom.7613,Zcom,Zcom (Lahore)
189032890,enc.com.pk,1014872,1783933368,False,False,,,1014872,fasttel.1014872,Fasttel,Fasttel (Islamabad)
189032890,enc.com.pk,1015679,1783933382,False,False,,,1015679,nova.1015679,Nova,Nova (Lahore)
189032890,enc.com.pk,1016036,1783933381,False,False,,,1016036,cybernet.1016036,Cybernet,Cybernet (Haripur)
189032890,enc.com.pk,1016126,1783933393,False,False,,,1016126,ptcl.1016126,PTCL,PTCL (Karachi)
189032890,enc.com.pk,1016143,1783933361,False,False,,,1016143,cybernet.1016143,Cybernet,Cybernet (Karachi)
189032890,enc.com.pk,60223,1783933348,False,False,,,60223,nayatel.60223,Nayatel,Nayatel (Islamabad)
189032890,enc.com.pk,62224,1783933286,False,False,,,62224,transworld.62224,Transworld,Transworld (Lahore)
189032890,enc.com.pk,64078,1783933359,False,False,,,64078,tes.64078,TES,TES (Rawalpindi)
189032890,enc.com.pk,64535,1783933463,False,False,,,64535,orbit.64535,Orbit,Orbit (Faisalabad)
189032890,enc.com.pk,64722,1783933443,False,False,,,64722,tes.64722,TES,TES (Karachi)
189032890,enc.com.pk,65892,1783933446,False,False,,,65892,nayatel.65892,Nayatel,Nayatel (Islamabad)
189032890,enc.com.pk,7613,1783933484,False,False,,,7613,zcom.7613,Zcom,Zcom (Lahore)
189032890,enc.com.pk,1014872,1783936964,False,False,,,1014872,fasttel.1014872,Fasttel,Fasttel (Islamabad)
189032890,enc.com.pk,1015679,1783936980,False,False,,,1015679,nova.1015679,Nova,Nova (Lahore)
189032890,enc.com.pk,1016036,1783936983,False,False,,,1016036,cybernet.1016036,Cybernet,Cybernet (Haripur)
189032890,enc.com.pk,1016126,1783936990,False,False,,,1016126,ptcl.1016126,PTCL,PTCL (Karachi)
189032890,enc.com.pk,1016143,1783936959,False,False,,,1016143,cybernet.1016143,Cybernet,Cybernet (Karachi)
189032890,enc.com.pk,60223,1783936947,False,False,,,60223,nayatel.60223,Nayatel,Nayatel (Islamabad)
189032890,enc.com.pk,62224,1783936940,False,False,,,62224,transworld.62224,Transworld,Transworld (Lahore)
189032890,enc.com.pk,64078,1783936952,False,False,,,64078,tes.64078,TES,TES (Rawalpindi)
189032890,enc.com.pk,64535,1783937051,False,False,,,64535,orbit.64535,Orbit,Orbit (Faisalabad)
189032890,enc.com.pk,64722,1783937035,False,False,,,64722,tes.64722,TES,TES (Karachi)
189032890,enc.com.pk,65892,1783937035,False,False,,,65892,nayatel.65892,Nayatel,Nayatel (Islamabad)
189032890,enc.com.pk,7613,1783937083,False,False,,,7613,zcom.7613,Zcom,Zcom (Lahore)
189032890,enc.com.pk,1014872,1783940569,False,False,,,1014872,fasttel.1014872,Fasttel,Fasttel (Islamabad)
189032890,enc.com.pk,1015679,1783940592,False,False,,,1015679,nova.1015679,Nova,Nova (Lahore)
189032890,enc.com.pk,1016036,1783940612,False,False,,,1016036,cybernet.1016036,Cybernet,Cybernet (Haripur)
189032890,enc.com.pk,1016126,1783940595,False,False,,,1016126,ptcl.1016126,PTCL,PTCL (Karachi)
189032890,enc.com.pk,1016143,1783940562,False,False,,,1016143,cybernet.1016143,Cybernet,Cybernet (Karachi)
189032890,enc.com.pk,60223,1783940539,False,False,,,60223,nayatel.60223,Nayatel,Nayatel (Islamabad)
189032890,enc.com.pk,62224,1783940534,False,False,,,62224,transworld.62224,Transworld,Transworld (Lahore)
189032890,enc.com.pk,64078,1783940551,False,False,,,64078,tes.64078,TES,TES (Rawalpindi)
189032890,enc.com.pk,64535,1783940645,False,False,,,64535,orbit.64535,Orbit,Orbit (Faisalabad)
189032890,enc.com.pk,64722,1783940644,False,False,,,64722,tes.64722,TES,TES (Karachi)
189032890,enc.com.pk,65892,1783940631,False,False,,,65892,nayatel.65892,Nayatel,Nayatel (Islamabad)
189032890,enc.com.pk,7613,1783940673,False,False,,,7613,zcom.7613,Zcom,Zcom (Lahore)
189032890,enc.com.pk,1014872,1783944166,False,False,,,1014872,fasttel.1014872,Fasttel,Fasttel (Islamabad)
189032890,enc.com.pk,1015679,1783944192,False,False,,,1015679,nova.1015679,Nova,Nova (Lahore)
189032890,enc.com.pk,1016036,1783944196,False,False,,,1016036,cybernet.1016036,Cybernet,Cybernet (Haripur)
189032890,enc.com.pk,1016126,1783944190,False,False,,,1016126,ptcl.1016126,PTCL,PTCL (Karachi)
189032890,enc.com.pk,1016143,1783944153,False,False,,,1016143,cybernet.1016143,Cybernet,Cybernet (Karachi)
189032890,enc.com.pk,60223,1783944142,False,False,,,60223,nayatel.60223,Nayatel,Nayatel (Islamabad)
189032890,enc.com.pk,62224,1783944094,False,False,,,62224,transworld.62224,Transworld,Transworld (Lahore)
189032890,enc.com.pk,64078,1783944151,False,False,,,64078,tes.64078,TES,TES (Rawalpindi)
189032890,enc.com.pk,64535,1783944257,False,False,,,64535,orbit.64535,Orbit,Orbit (Faisalabad)
189032890,enc.com.pk,64722,1783944248,False,False,,,64722,tes.64722,TES,TES (Karachi)
189032890,enc.com.pk,65892,1783944246,False,False,,,65892,nayatel.65892,Nayatel,Nayatel (Islamabad)
189032890,enc.com.pk,7613,1783944284,False,False,,,7613,zcom.7613,Zcom,Zcom (Lahore)
189032890,enc.com.pk,1014872,1783947766,False,False,,,1014872,fasttel.1014872,Fasttel,Fasttel (Islamabad)
189032890,enc.com.pk,1015679,1783947781,False,False,,,1015679,nova.1015679,Nova,Nova (Lahore)
189032890,enc.com.pk,1016036,1783947795,False,False,,,1016036,cybernet.1016036,Cybernet,Cybernet (Haripur)
189032890,enc.com.pk,1016126,1783947794,False,False,,,1016126,ptcl.1016126,PTCL,PTCL (Karachi)
189032890,enc.com.pk,1016143,1783947752,False,False,,,1016143,cybernet.1016143,Cybernet,Cybernet (Karachi)
189032890,enc.com.pk,60223,1783947743,False,False,,,60223,nayatel.60223,Nayatel,Nayatel (Islamabad)
189032890,enc.com.pk,62224,1783947742,False,False,,,62224,transworld.62224,Transworld,Transworld (Lahore)
189032890,enc.com.pk,64078,1783947751,False,False,,,64078,tes.64078,TES,TES (Rawalpindi)
189032890,enc.com.pk,64535,1783947846,False,False,,,64535,orbit.64535,Orbit,Orbit (Faisalabad)
189032890,enc.com.pk,64722,1783947833,False,False,,,64722,tes.64722,TES,TES (Karachi)
189032890,enc.com.pk,65892,1783947833,False,False,,,65892,nayatel.65892,Nayatel,Nayatel (Islamabad)
189032890,enc.com.pk,7613,1783947882,False,False,,,7613,zcom.7613,Zcom,Zcom (Lahore)
189032890,enc.com.pk,1014872,1783951369,False,False,,,1014872,fasttel.1014872,Fasttel,Fasttel (Islamabad)
189032890,enc.com.pk,1015679,1783951390,False,False,,,1015679,nova.1015679,Nova,Nova (Lahore)
189032890,enc.com.pk,1016036,1783951414,False,False,,,1016036,cybernet.1016036,Cybernet,Cybernet (Haripur)
189032890,enc.com.pk,1016126,1783951394,False,False,,,1016126,ptcl.1016126,PTCL,PTCL (Karachi)
189032890,enc.com.pk,1016143,1783951369,False,False,,,1016143,cybernet.1016143,Cybernet,Cybernet (Karachi)
189032890,enc.com.pk,60223,1783951342,False,False,,,60223,nayatel.60223,Nayatel,Nayatel (Islamabad)
189032890,enc.com.pk,62224,1783951284,False,False,,,62224,transworld.62224,Transworld,Transworld (Lahore)
189032890,enc.com.pk,64078,1783951346,False,False,,,64078,tes.64078,TES,TES (Rawalpindi)
189032890,enc.com.pk,64535,1783951453,False,False,,,64535,orbit.64535,Orbit,Orbit (Faisalabad)
189032890,enc.com.pk,64722,1783951440,False,False,,,64722,tes.64722,TES,TES (Karachi)
189032890,enc.com.pk,65892,1783951446,False,False,,,65892,nayatel.65892,Nayatel,Nayatel (Islamabad)
189032890,enc.com.pk,7613,1783951480,False,False,,,7613,zcom.7613,Zcom,Zcom (Lahore)
189032890,enc.com.pk,1014872,1783954955,False,False,,,1014872,fasttel.1014872,Fasttel,Fasttel (Islamabad)
189032890,enc.com.pk,1015679,1783954981,False,False,,,1015679,nova.1015679,Nova,Nova (Lahore)
189032890,enc.com.pk,1016036,1783954998,False,False,,,1016036,cybernet.1016036,Cybernet,Cybernet (Haripur)
189032890,enc.com.pk,1016126,1783954992,False,False,,,1016126,ptcl.1016126,PTCL,PTCL (Karachi)
189032890,enc.com.pk,1016143,1783954958,False,False,,,1016143,cybernet.1016143,Cybernet,Cybernet (Karachi)
189032890,enc.com.pk,60223,1783954948,False,False,,,60223,nayatel.60223,Nayatel,Nayatel (Islamabad)
189032890,enc.com.pk,62224,1783954947,False,False,,,62224,transworld.62224,Transworld,Transworld (Lahore)
189032890,enc.com.pk,64078,1783954945,False,False,,,64078,tes.64078,TES,TES (Rawalpindi)
189032890,enc.com.pk,64535,1783955046,False,False,,,64535,orbit.64535,Orbit,Orbit (Faisalabad)
189032890,enc.com.pk,64722,1783955042,False,False,,,64722,tes.64722,TES,TES (Karachi)
189032890,enc.com.pk,65892,1783955031,False,False,,,65892,nayatel.65892,Nayatel,Nayatel (Islamabad)
189032890,enc.com.pk,7613,1783955079,False,False,,,7613,zcom.7613,Zcom,Zcom (Lahore)
189032890,enc.com.pk,1014872,1783958570,False,False,,,1014872,fasttel.1014872,Fasttel,Fasttel (Islamabad)
189032890,enc.com.pk,1015679,1783958573,False,False,,,1015679,nova.1015679,Nova,Nova (Lahore)
189032890,enc.com.pk,1016036,1783958604,False,False,,,1016036,cybernet.1016036,Cybernet,Cybernet (Haripur)
189032890,enc.com.pk,1016126,1783958594,False,False,,,1016126,ptcl.1016126,PTCL,PTCL (Karachi)
189032890,enc.com.pk,1016143,1783958566,False,False,,,1016143,cybernet.1016143,Cybernet,Cybernet (Karachi)
189032890,enc.com.pk,60223,1783958539,False,False,,,60223,nayatel.60223,Nayatel,Nayatel (Islamabad)
189032890,enc.com.pk,62224,1783958485,False,False,,,62224,transworld.62224,Transworld,Transworld (Lahore)
189032890,enc.com.pk,64078,1783958555,False,False,,,64078,tes.64078,TES,TES (Rawalpindi)
189032890,enc.com.pk,64535,1783958660,False,False,,,64535,orbit.64535,Orbit,Orbit (Faisalabad)
189032890,enc.com.pk,64722,1783958643,False,False,,,64722,tes.64722,TES,TES (Karachi)
189032890,enc.com.pk,65892,1783958647,False,False,,,65892,nayatel.65892,Nayatel,Nayatel (Islamabad)
189032890,enc.com.pk,7613,1783958677,False,False,,,7613,zcom.7613,Zcom,Zcom (Lahore)
189032890,enc.com.pk,1014872,1783962156,False,False,,,1014872,fasttel.1014872,Fasttel,Fasttel (Islamabad)
189032890,enc.com.pk,1015679,1783962172,False,False,,,1015679,nova.1015679,Nova,Nova (Lahore)
189032890,enc.com.pk,1016036,1783962209,False,False,,,1016036,cybernet.1016036,Cybernet,Cybernet (Haripur)
189032890,enc.com.pk,1016126,1783962184,False,False,,,1016126,ptcl.1016126,PTCL,PTCL (Karachi)
189032890,enc.com.pk,1016143,1783962170,False,False,,,1016143,cybernet.1016143,Cybernet,Cybernet (Karachi)
189032890,enc.com.pk,60223,1783962144,False,False,,,60223,nayatel.60223,Nayatel,Nayatel (Islamabad)
189032890,enc.com.pk,62224,1783962138,False,False,,,62224,transworld.62224,Transworld,Transworld (Lahore)
189032890,enc.com.pk,64078,1783962157,False,False,,,64078,tes.64078,TES,TES (Rawalpindi)
189032890,enc.com.pk,64535,1783962263,False,False,,,64535,orbit.64535,Orbit,Orbit (Faisalabad)
189032890,enc.com.pk,64722,1783962243,False,False,,,64722,tes.64722,TES,TES (Karachi)
189032890,enc.com.pk,65892,1783962238,False,False,,,65892,nayatel.65892,Nayatel,Nayatel (Islamabad)
189032890,enc.com.pk,7613,1783962280,False,False,,,7613,zcom.7613,Zcom,Zcom (Lahore)
189032890,enc.com.pk,1014872,1783965766,False,False,,,1014872,fasttel.1014872,Fasttel,Fasttel (Islamabad)
189032890,enc.com.pk,1015679,1783965792,False,False,,,1015679,nova.1015679,Nova,Nova (Lahore)
189032890,enc.com.pk,1016036,1783965794,False,False,,,1016036,cybernet.1016036,Cybernet,Cybernet (Haripur)
189032890,enc.com.pk,1016126,1783965793,False,False,,,1016126,ptcl.1016126,PTCL,PTCL (Karachi)
189032890,enc.com.pk,1016143,1783965775,False,False,,,1016143,cybernet.1016143,Cybernet,Cybernet (Karachi)
189032890,enc.com.pk,60223,1783965739,False,False,,,60223,nayatel.60223,Nayatel,Nayatel (Islamabad)
189032890,enc.com.pk,62224,1783965691,False,False,,,62224,transworld.62224,Transworld,Transworld (Lahore)
189032890,enc.com.pk,64078,1783965745,False,False,,,64078,tes.64078,TES,TES (Rawalpindi)
189032890,enc.com.pk,64535,1783965862,False,False,,,64535,orbit.64535,Orbit,Orbit (Faisalabad)
189032890,enc.com.pk,64722,1783965847,False,False,,,64722,tes.64722,TES,TES (Karachi)
189032890,enc.com.pk,65892,1783965845,False,False,,,65892,nayatel.65892,Nayatel,Nayatel (Islamabad)
189032890,enc.com.pk,7613,1783965875,False,False,,,7613,zcom.7613,Zcom,Zcom (Lahore)
189032890,enc.com.pk,1014872,1783969369,False,False,,,1014872,fasttel.1014872,Fasttel,Fasttel (Islamabad)
189032890,enc.com.pk,1015679,1783969380,False,False,,,1015679,nova.1015679,Nova,Nova (Lahore)
189032890,enc.com.pk,1016036,1783969406,False,False,,,1016036,cybernet.1016036,Cybernet,Cybernet (Haripur)
189032890,enc.com.pk,1016126,1783969384,False,False,,,1016126,ptcl.1016126,PTCL,PTCL (Karachi)
189032890,enc.com.pk,1016143,1783969373,False,False,,,1016143,cybernet.1016143,Cybernet,Cybernet (Karachi)
189032890,enc.com.pk,60223,1783969348,False,False,,,60223,nayatel.60223,Nayatel,Nayatel (Islamabad)
189032890,enc.com.pk,62224,1783969290,False,False,,,62224,transworld.62224,Transworld,Transworld (Lahore)
189032890,enc.com.pk,64078,1783969346,False,False,,,64078,tes.64078,TES,TES (Rawalpindi)
189032890,enc.com.pk,64535,1783969452,False,False,,,64535,orbit.64535,Orbit,Orbit (Faisalabad)
189032890,enc.com.pk,64722,1783969440,False,False,,,64722,tes.64722,TES,TES (Karachi)
189032890,enc.com.pk,65892,1783969436,False,False,,,65892,nayatel.65892,Nayatel,Nayatel (Islamabad)
189032890,enc.com.pk,7613,1783969478,False,False,,,7613,zcom.7613,Zcom,Zcom (Lahore)
189032890,enc.com.pk,1014872,1783972963,False,False,,,1014872,fasttel.1014872,Fasttel,Fasttel (Islamabad)
189032890,enc.com.pk,1015679,1783972972,False,False,,,1015679,nova.1015679,Nova,Nova (Lahore)
189032890,enc.com.pk,1016036,1783972989,False,False,,,1016036,cybernet.1016036,Cybernet,Cybernet (Haripur)
189032890,enc.com.pk,1016126,1783972983,False,False,,,1016126,ptcl.1016126,PTCL,PTCL (Karachi)
189032890,enc.com.pk,1016143,1783972955,False,False,,,1016143,cybernet.1016143,Cybernet,Cybernet (Karachi)
189032890,enc.com.pk,60223,1783972946,False,False,,,60223,nayatel.60223,Nayatel,Nayatel (Islamabad)
189032890,enc.com.pk,62224,1783972942,False,False,,,62224,transworld.62224,Transworld,Transworld (Lahore)
189032890,enc.com.pk,64078,1783972949,False,False,,,64078,tes.64078,TES,TES (Rawalpindi)
189032890,enc.com.pk,64535,1783973044,False,False,,,64535,orbit.64535,Orbit,Orbit (Faisalabad)
189032890,enc.com.pk,64722,1783973043,False,False,,,64722,tes.64722,TES,TES (Karachi)
189032890,enc.com.pk,65892,1783973041,False,False,,,65892,nayatel.65892,Nayatel,Nayatel (Islamabad)
189032890,enc.com.pk,7613,1783973082,False,False,,,7613,zcom.7613,Zcom,Zcom (Lahore)
189032890,enc.com.pk,1014872,1783976565,False,False,,,1014872,fasttel.1014872,Fasttel,Fasttel (Islamabad)
189032890,enc.com.pk,1015679,1783976597,False,False,,,1015679,nova.1015679,Nova,Nova (Lahore)
189032890,enc.com.pk,1016036,1783976590,False,False,,,1016036,cybernet.1016036,Cybernet,Cybernet (Haripur)
189032890,enc.com.pk,1016126,1783976577,False,False,,,1016126,ptcl.1016126,PTCL,PTCL (Karachi)
189032890,enc.com.pk,1016143,1783976561,False,False,,,1016143,cybernet.1016143,Cybernet,Cybernet (Karachi)
189032890,enc.com.pk,60223,1783976549,False,False,,,60223,nayatel.60223,Nayatel,Nayatel (Islamabad)
189032890,enc.com.pk,62224,1783976482,False,False,,,62224,transworld.62224,Transworld,Transworld (Lahore)
189032890,enc.com.pk,64078,1783976542,False,False,,,64078,tes.64078,TES,TES (Rawalpindi)
189032890,enc.com.pk,64535,1783976646,False,False,,,64535,orbit.64535,Orbit,Orbit (Faisalabad)
189032890,enc.com.pk,64722,1783976646,False,False,,,64722,tes.64722,TES,TES (Karachi)
189032890,enc.com.pk,65892,1783976644,False,False,,,65892,nayatel.65892,Nayatel,Nayatel (Islamabad)
189032890,enc.com.pk,7613,1783976683,False,False,,,7613,zcom.7613,Zcom,Zcom (Lahore)
189032890,enc.com.pk,1014872,1783980158,False,False,,,1014872,fasttel.1014872,Fasttel,Fasttel (Islamabad)
189032890,enc.com.pk,1015679,1783980187,False,False,,,1015679,nova.1015679,Nova,Nova (Lahore)
189032890,enc.com.pk,1016036,1783980186,False,False,,,1016036,cybernet.1016036,Cybernet,Cybernet (Haripur)
189032890,enc.com.pk,1016126,1783980177,False,False,,,1016126,ptcl.1016126,PTCL,PTCL (Karachi)
189032890,enc.com.pk,1016143,1783980151,False,False,,,1016143,cybernet.1016143,Cybernet,Cybernet (Karachi)
189032890,enc.com.pk,60223,1783980138,False,False,,,60223,nayatel.60223,Nayatel,Nayatel (Islamabad)
189032890,enc.com.pk,62224,1783980086,False,False,,,62224,transworld.62224,Transworld,Transworld (Lahore)
189032890,enc.com.pk,64078,1783980146,False,False,,,64078,tes.64078,TES,TES (Rawalpindi)
189032890,enc.com.pk,64535,1783980240,False,False,,,64535,orbit.64535,Orbit,Orbit (Faisalabad)
189032890,enc.com.pk,64722,1783980231,False,False,,,64722,tes.64722,TES,TES (Karachi)
189032890,enc.com.pk,65892,1783980247,False,False,,,65892,nayatel.65892,Nayatel,Nayatel (Islamabad)
189032890,enc.com.pk,7613,1783980281,False,False,,,7613,zcom.7613,Zcom,Zcom (Lahore)
189032890,enc.com.pk,1014872,1783983764,False,False,,,1014872,fasttel.1014872,Fasttel,Fasttel (Islamabad)
189032890,enc.com.pk,1015679,1783983779,False,False,,,1015679,nova.1015679,Nova,Nova (Lahore)
189032890,enc.com.pk,1016036,1783983768,False,False,,,1016036,cybernet.1016036,Cybernet,Cybernet (Haripur)
189032890,enc.com.pk,1016126,1783983781,False,False,,,1016126,ptcl.1016126,PTCL,PTCL (Karachi)
189032890,enc.com.pk,1016143,1783983764,False,False,,,1016143,cybernet.1016143,Cybernet,Cybernet (Karachi)
189032890,enc.com.pk,60223,1783983742,False,False,,,60223,nayatel.60223,Nayatel,Nayatel (Islamabad)
189032890,enc.com.pk,62224,1783983742,False,False,,,62224,transworld.62224,Transworld,Transworld (Lahore)
189032890,enc.com.pk,64078,1783983742,False,False,,,64078,tes.64078,TES,TES (Rawalpindi)
189032890,enc.com.pk,64535,1783983858,False,False,,,64535,orbit.64535,Orbit,Orbit (Faisalabad)
189032890,enc.com.pk,64722,1783983842,False,False,,,64722,tes.64722,TES,TES (Karachi)
189032890,enc.com.pk,65892,1783983844,False,False,,,65892,nayatel.65892,Nayatel,Nayatel (Islamabad)
189032890,enc.com.pk,7613,1783983880,False,False,,,7613,zcom.7613,Zcom,Zcom (Lahore)
